"campaign","ad_group","match_type","keyword","final_url","product_id","category","demand_group","stock","price"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","(A) F4 Ford Cargo BPW Dorse Krone Dorse Kögel Dorse Fren Pabucu 18 cm EYD 80 04","https://www.frenciniz.com/urun/800/a-f4-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-pabucu-18-cm-eyd-80-04-ekersan","800","Fren Pabucu","","213","1141.8"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","BPW dorse dingili Fren Pabucu","https://www.frenciniz.com/urun/800/a-f4-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-pabucu-18-cm-eyd-80-04-ekersan","800","Fren Pabucu","","213","1141.8"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","BPW dorse dingili (A) F4","https://www.frenciniz.com/urun/800/a-f4-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-pabucu-18-cm-eyd-80-04-ekersan","800","Fren Pabucu","","213","1141.8"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","81508030026 MAN TGA TGS TGX TGM Fren Diski ESD 020 04","https://www.frenciniz.com/urun/226/81508030026-man-tga-tgs-tgx-tgm-fren-diski-esd-020-04-ekersan","226","Fren Diski","","207","2680.01"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","MAN L2000 Fren Diski","https://www.frenciniz.com/urun/226/81508030026-man-tga-tgs-tgx-tgm-fren-diski-esd-020-04-ekersan","226","Fren Diski","","207","2680.01"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","MAN L2000 81508030026","https://www.frenciniz.com/urun/226/81508030026-man-tga-tgs-tgx-tgm-fren-diski-esd-020-04-ekersan","226","Fren Diski","","207","2680.01"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","7187541 Ford Cargo Fren Diski 6CM 14 Delik Ön","https://www.frenciniz.com/urun/215/7187541-ford-cargo-fren-diski-6cm-14-delik-on-ekersan","215","Fren Diski","","206","3924.3"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Iveco Eurocargo Fren Diski","https://www.frenciniz.com/urun/215/7187541-ford-cargo-fren-diski-6cm-14-delik-on-ekersan","215","Fren Diski","","206","3924.3"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Iveco Eurocargo 7187541","https://www.frenciniz.com/urun/215/7187541-ford-cargo-fren-diski-6cm-14-delik-on-ekersan","215","Fren Diski","","206","3924.3"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","81508030024 MAN TGA TGS TGX TGM Fren Diski ESD 020 05","https://www.frenciniz.com/urun/225/81508030024-man-tga-tgs-tgx-tgm-fren-diski-esd-020-05-ekersan","225","Fren Diski","","196","2807.63"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","MAN L2000 Fren Diski","https://www.frenciniz.com/urun/225/81508030024-man-tga-tgs-tgx-tgm-fren-diski-esd-020-05-ekersan","225","Fren Diski","","196","2807.63"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","MAN L2000 81508030024","https://www.frenciniz.com/urun/225/81508030024-man-tga-tgs-tgx-tgm-fren-diski-esd-020-05-ekersan","225","Fren Diski","","196","2807.63"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","4079000410 Ford Cargo SAF Dorse Krone Dorse Kögel Dorse Fren Diski ESD 070 03","https://www.frenciniz.com/urun/200/4079000410-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-03-ekersan","200","Fren Diski","","170","4168.9"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","SAF dorse dingili Fren Diski","https://www.frenciniz.com/urun/200/4079000410-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-03-ekersan","200","Fren Diski","","170","4168.9"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","SAF dorse dingili 4079000410","https://www.frenciniz.com/urun/200/4079000410-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-03-ekersan","200","Fren Diski","","170","4168.9"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","13C2505572BA Otokar Sultan Doruk Fren Diski Ön ESD 090 02","https://www.frenciniz.com/urun/181/13c2505572ba-otokar-sultan-doruk-fren-diski-on-esd-090-02-ekersan","181","Fren Diski","","157","3445.73"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Otokar Doruk Fren Diski","https://www.frenciniz.com/urun/181/13c2505572ba-otokar-sultan-doruk-fren-diski-on-esd-090-02-ekersan","181","Fren Diski","","157","3445.73"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Otokar Doruk 13C2505572BA","https://www.frenciniz.com/urun/181/13c2505572ba-otokar-sultan-doruk-fren-diski-on-esd-090-02-ekersan","181","Fren Diski","","157","3445.73"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","05.091.19.34.0 Ford Cargo BPW Dorse Krone Dorse Kögel Dorse Fren Pabucu Makarası Y.M.","https://www.frenciniz.com/urun/496/05-091-19-34-0-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-pabucu-makarasi-y-m-ekersan","496","Fren Pabucu","","144","1062.6"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","BPW dorse dingili Fren Pabucu","https://www.frenciniz.com/urun/496/05-091-19-34-0-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-pabucu-makarasi-y-m-ekersan","496","Fren Pabucu","","144","1062.6"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","BPW dorse dingili 05.091.19.34.0","https://www.frenciniz.com/urun/496/05-091-19-34-0-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-pabucu-makarasi-y-m-ekersan","496","Fren Pabucu","","144","1062.6"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","377777391054 Isuzu NPR NQR Fren Diski Ön","https://www.frenciniz.com/urun/170/377777391054-isuzu-npr-nqr-fren-diski-on-ekersan","170","Fren Diski","","140","3233.03"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Isuzu Novo Fren Diski","https://www.frenciniz.com/urun/170/377777391054-isuzu-npr-nqr-fren-diski-on-ekersan","170","Fren Diski","","140","3233.03"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Isuzu Novo 377777391054","https://www.frenciniz.com/urun/170/377777391054-isuzu-npr-nqr-fren-diski-on-ekersan","170","Fren Diski","","140","3233.03"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","9754230612 Mercedes Axor Actros Fren Diski ESD 010 03","https://www.frenciniz.com/urun/233/9754230612-mercedes-axor-actros-fren-diski-esd-010-03-ekersan","233","Fren Diski","","129","3789.91"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Mercedes-Benz Actros Fren Diski","https://www.frenciniz.com/urun/233/9754230612-mercedes-axor-actros-fren-diski-esd-010-03-ekersan","233","Fren Diski","","129","3789.91"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Mercedes-Benz Actros 9754230612","https://www.frenciniz.com/urun/233/9754230612-mercedes-axor-actros-fren-diski-esd-010-03-ekersan","233","Fren Diski","","129","3789.91"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","0308834040 Ford Cargo BPW Dorse Krone Dorse Kögel Dorse Fren Diski ESD 070 05","https://www.frenciniz.com/urun/198/0308834040-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-05-ekersan","198","Fren Diski","","119","4573.03"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","BPW dorse dingili Fren Diski","https://www.frenciniz.com/urun/198/0308834040-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-05-ekersan","198","Fren Diski","","119","4573.03"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","BPW dorse dingili 0308834040","https://www.frenciniz.com/urun/198/0308834040-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-05-ekersan","198","Fren Diski","","119","4573.03"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","0308834100 Ford Cargo BPW Dorse Krone Dorse Kögel Dorse Fren Diski ESD 070 07","https://www.frenciniz.com/urun/196/0308834100-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-07-ekersan","196","Fren Diski","","118","4573.03"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","BPW dorse dingili Fren Diski","https://www.frenciniz.com/urun/196/0308834100-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-07-ekersan","196","Fren Diski","","118","4573.03"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","BPW dorse dingili 0308834100","https://www.frenciniz.com/urun/196/0308834100-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-07-ekersan","196","Fren Diski","","118","4573.03"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","3050037 Otokar Sultan Doruk Fren Diski Ön ESD 090 08","https://www.frenciniz.com/urun/177/3050037-otokar-sultan-doruk-fren-diski-on-esd-090-08-ekersan","177","Fren Diski","","116","4424.14"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Karsan Atak Fren Diski","https://www.frenciniz.com/urun/177/3050037-otokar-sultan-doruk-fren-diski-on-esd-090-08-ekersan","177","Fren Diski","","116","4424.14"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Karsan Atak 3050037","https://www.frenciniz.com/urun/177/3050037-otokar-sultan-doruk-fren-diski-on-esd-090-08-ekersan","177","Fren Diski","","116","4424.14"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","624.420.02.19 Mercedes Axor Actros Fren Pabucu 22CM","https://www.frenciniz.com/urun/644/624-420-02-19-mercedes-axor-actros-fren-pabucu-22cm-ekersan","644","Fren Pabucu","","116","2145"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","Mercedes-Benz Actros Fren Pabucu","https://www.frenciniz.com/urun/644/624-420-02-19-mercedes-axor-actros-fren-pabucu-22cm-ekersan","644","Fren Pabucu","","116","2145"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","Mercedes-Benz Actros 624.420.02.19","https://www.frenciniz.com/urun/644/624-420-02-19-mercedes-axor-actros-fren-pabucu-22cm-ekersan","644","Fren Pabucu","","116","2145"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","81508030063 MAN TGA TGS TGX TGM TGL Fren Diski","https://www.frenciniz.com/urun/222/81508030063-man-tga-tgs-tgx-tgm-tgl-fren-diski-ekersan","222","Fren Diski","","110","2903.34"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","MAN TGL Fren Diski","https://www.frenciniz.com/urun/222/81508030063-man-tga-tgs-tgx-tgm-tgl-fren-diski-ekersan","222","Fren Diski","","110","2903.34"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","MAN TGL 81508030063","https://www.frenciniz.com/urun/222/81508030063-man-tga-tgs-tgx-tgm-tgl-fren-diski-ekersan","222","Fren Diski","","110","2903.34"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","0308834010 Ford Cargo BPW Dorse Krone Dorse Kögel Dorse Fren Diski ESD 070 10","https://www.frenciniz.com/urun/195/0308834010-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-10-ekersan","195","Fren Diski","","109","4551.76"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","BPW dorse dingili Fren Diski","https://www.frenciniz.com/urun/195/0308834010-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-10-ekersan","195","Fren Diski","","109","4551.76"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","BPW dorse dingili 0308834010","https://www.frenciniz.com/urun/195/0308834010-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-10-ekersan","195","Fren Diski","","109","4551.76"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","3564211012 Mercedes Axor Actros Fren Diski ESD 010 01","https://www.frenciniz.com/urun/235/3564211012-mercedes-axor-actros-fren-diski-esd-010-01-ekersan","235","Fren Diski","","108","4604.94"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Mercedes-Benz Actros Fren Diski","https://www.frenciniz.com/urun/235/3564211012-mercedes-axor-actros-fren-diski-esd-010-01-ekersan","235","Fren Diski","","108","4604.94"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Mercedes-Benz Actros 3564211012","https://www.frenciniz.com/urun/235/3564211012-mercedes-axor-actros-fren-diski-esd-010-01-ekersan","235","Fren Diski","","108","4604.94"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","1176816 Ford Cargo Krone Dorse Kögel Dorse Fren Diski ESD 070 25","https://www.frenciniz.com/urun/184/1176816-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-070-25-ekersan","184","Fren Diski","","103","5062.24"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","ROR dorse dingili Fren Diski","https://www.frenciniz.com/urun/184/1176816-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-070-25-ekersan","184","Fren Diski","","103","5062.24"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","ROR dorse dingili 1176816","https://www.frenciniz.com/urun/184/1176816-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-070-25-ekersan","184","Fren Diski","","103","5062.24"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","4079001700 Ford Cargo SAF Dorse Krone Dorse Kögel Dorse Fren Diski ESD 070 22","https://www.frenciniz.com/urun/187/4079001700-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-22-ekersan","187","Fren Diski","","100","4849.54"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","SAF dorse dingili Fren Diski","https://www.frenciniz.com/urun/187/4079001700-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-22-ekersan","187","Fren Diski","","100","4849.54"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","SAF dorse dingili 4079001700","https://www.frenciniz.com/urun/187/4079001700-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-22-ekersan","187","Fren Diski","","100","4849.54"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","3870143170 Isuzu NPR NQR Fren Diski Arka","https://www.frenciniz.com/urun/171/3870143170-isuzu-npr-nqr-fren-diski-arka-ekersan","171","Fren Diski","","99","3445.73"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Isuzu Novo Fren Diski","https://www.frenciniz.com/urun/171/3870143170-isuzu-npr-nqr-fren-diski-arka-ekersan","171","Fren Diski","","99","3445.73"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Isuzu Novo 3870143170","https://www.frenciniz.com/urun/171/3870143170-isuzu-npr-nqr-fren-diski-arka-ekersan","171","Fren Diski","","99","3445.73"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","1088133 Ford Cargo Krone Dorse Kögel Dorse Fren Diski ESD 070 24","https://www.frenciniz.com/urun/185/1088133-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-070-24-ekersan","185","Fren Diski","","97","4950.09"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","ROR dorse dingili Fren Diski","https://www.frenciniz.com/urun/185/1088133-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-070-24-ekersan","185","Fren Diski","","97","4950.09"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","ROR dorse dingili 1088133","https://www.frenciniz.com/urun/185/1088133-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-070-24-ekersan","185","Fren Diski","","97","4950.09"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","85103803 Volvo FH12 FM FL Fren Diski ESD 110 01-1","https://www.frenciniz.com/urun/280/85103803-volvo-fh12-fm-fl-fren-diski-esd-110-01-1-ekersan","280","Fren Diski","","96","3722.24"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Volvo FH Fren Diski","https://www.frenciniz.com/urun/280/85103803-volvo-fh12-fm-fl-fren-diski-esd-110-01-1-ekersan","280","Fren Diski","","96","3722.24"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Volvo FH 85103803","https://www.frenciniz.com/urun/280/85103803-volvo-fh12-fm-fl-fren-diski-esd-110-01-1-ekersan","280","Fren Diski","","96","3722.24"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","9754210212 Mercedes Travego Tourismo MAN Fortuna Otobüs Fren Diski ESD 010 04","https://www.frenciniz.com/urun/232/9754210212-mercedes-travego-tourismo-man-fortuna-otobus-fren-diski-esd-010-04-ekersan","232","Fren Diski","","94","3789.91"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Mercedes-Benz Atego Fren Diski","https://www.frenciniz.com/urun/232/9754210212-mercedes-travego-tourismo-man-fortuna-otobus-fren-diski-esd-010-04-ekersan","232","Fren Diski","","94","3789.91"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Mercedes-Benz Atego 9754210212","https://www.frenciniz.com/urun/232/9754210212-mercedes-travego-tourismo-man-fortuna-otobus-fren-diski-esd-010-04-ekersan","232","Fren Diski","","94","3789.91"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","85103803 Volvo FH12 FM FL Fren Diski ESD 110 01-3","https://www.frenciniz.com/urun/279/85103803-volvo-fh12-fm-fl-fren-diski-esd-110-01-3-ekersan","279","Fren Diski","","90","3840.54"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Volvo FH Fren Diski","https://www.frenciniz.com/urun/279/85103803-volvo-fh12-fm-fl-fren-diski-esd-110-01-3-ekersan","279","Fren Diski","","90","3840.54"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Volvo FH 85103803","https://www.frenciniz.com/urun/279/85103803-volvo-fh12-fm-fl-fren-diski-esd-110-01-3-ekersan","279","Fren Diski","","90","3840.54"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","0308834010 Ford Cargo BPW Dorse Krone Dorse Kögel Dorse Fren Diski 8 Delik ABS'li","https://www.frenciniz.com/urun/194/0308834010-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-8-delik-abs-li-ekersan","194","Fren Diski","","87","4636.84"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","BPW dorse dingili Fren Diski","https://www.frenciniz.com/urun/194/0308834010-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-8-delik-abs-li-ekersan","194","Fren Diski","","87","4636.84"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","BPW dorse dingili 0308834010","https://www.frenciniz.com/urun/194/0308834010-ford-cargo-bpw-dorse-krone-dorse-kogel-dorse-fren-diski-8-delik-abs-li-ekersan","194","Fren Diski","","87","4636.84"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","7189456 Ford Cargo Fren Diski ABS'li Arka ESD 030 20","https://www.frenciniz.com/urun/210/7189456-ford-cargo-fren-diski-abs-li-arka-esd-030-20-ekersan","210","Fren Diski","","86","4094.46"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Iveco Eurocargo Fren Diski","https://www.frenciniz.com/urun/210/7189456-ford-cargo-fren-diski-abs-li-arka-esd-030-20-ekersan","210","Fren Diski","","86","4094.46"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Iveco Eurocargo 7189456","https://www.frenciniz.com/urun/210/7189456-ford-cargo-fren-diski-abs-li-arka-esd-030-20-ekersan","210","Fren Diski","","86","4094.46"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","(A) G4 Volvo FH12 FM FL BMC Fren Pabucu 5CM EYD 206 01-1","https://www.frenciniz.com/urun/859/a-g4-volvo-fh12-fm-fl-bmc-fren-pabucu-5cm-eyd-206-01-1-ekersan","859","Fren Pabucu","","85","924"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","Volvo FH Fren Pabucu","https://www.frenciniz.com/urun/859/a-g4-volvo-fh12-fm-fl-bmc-fren-pabucu-5cm-eyd-206-01-1-ekersan","859","Fren Pabucu","","85","924"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","Volvo FH (A) G4","https://www.frenciniz.com/urun/859/a-g4-volvo-fh12-fm-fl-bmc-fren-pabucu-5cm-eyd-206-01-1-ekersan","859","Fren Pabucu","","85","924"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","(A) E4 BMC Fren Pabucu 20 cm EYD 206 02","https://www.frenciniz.com/urun/858/a-e4-bmc-fren-pabucu-20-cm-eyd-206-02-ekersan","858","Fren Pabucu","","83","924"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","BMC Probus Fren Pabucu","https://www.frenciniz.com/urun/858/a-e4-bmc-fren-pabucu-20-cm-eyd-206-02-ekersan","858","Fren Pabucu","","83","924"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","BMC Probus (A) E4","https://www.frenciniz.com/urun/858/a-e4-bmc-fren-pabucu-20-cm-eyd-206-02-ekersan","858","Fren Pabucu","","83","924"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","50390001 Ford Cargo Krone Dorse Kögel Dorse Fren Diski ESD 220 01","https://www.frenciniz.com/urun/162/50390001-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-220-01-ekersan","162","Fren Diski","","82","5360.02"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Dorse / treyler Fren Diski","https://www.frenciniz.com/urun/162/50390001-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-220-01-ekersan","162","Fren Diski","","82","5360.02"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Dorse / treyler 50390001","https://www.frenciniz.com/urun/162/50390001-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-220-01-ekersan","162","Fren Diski","","82","5360.02"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","8551042 Volvo FH12 FM FL Fren Diski ESD 110 05","https://www.frenciniz.com/urun/84/8551042-volvo-fh12-fm-fl-fren-diski-esd-110-05-ekersan","84","Fren Diski","","79","4428.01"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Volvo FH Fren Diski","https://www.frenciniz.com/urun/84/8551042-volvo-fh12-fm-fl-fren-diski-esd-110-05-ekersan","84","Fren Diski","","79","4428.01"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Volvo FH 8551042","https://www.frenciniz.com/urun/84/8551042-volvo-fh12-fm-fl-fren-diski-esd-110-05-ekersan","84","Fren Diski","","79","4428.01"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","204566 Mercedes Axor Fren Diski Maçasız Dolu E.M.","https://www.frenciniz.com/urun/230/204566-mercedes-axor-fren-diski-macasiz-dolu-e-m-ekersan","230","Fren Diski","","74","4870.81"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Mercedes-Benz Axor Fren Diski","https://www.frenciniz.com/urun/230/204566-mercedes-axor-fren-diski-macasiz-dolu-e-m-ekersan","230","Fren Diski","","74","4870.81"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","Mercedes-Benz Axor 204566","https://www.frenciniz.com/urun/230/204566-mercedes-axor-fren-diski-macasiz-dolu-e-m-ekersan","230","Fren Diski","","74","4870.81"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","(A) E4 BMC Fren Pabucu 20 cm EYD 206 02-1","https://www.frenciniz.com/urun/857/a-e4-bmc-fren-pabucu-20-cm-eyd-206-02-1-ekersan","857","Fren Pabucu","","73","924"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","BMC Probus Fren Pabucu","https://www.frenciniz.com/urun/857/a-e4-bmc-fren-pabucu-20-cm-eyd-206-02-1-ekersan","857","Fren Pabucu","","73","924"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","BMC Probus (A) E4","https://www.frenciniz.com/urun/857/a-e4-bmc-fren-pabucu-20-cm-eyd-206-02-1-ekersan","857","Fren Pabucu","","73","924"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","MBR9018 Ford Cargo Krone Dorse Kögel Dorse Fren Diski ESD 150 04","https://www.frenciniz.com/urun/168/mbr9018-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-150-04-ekersan","168","Fren Diski","","72","4743.19"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","ROR dorse dingili Fren Diski","https://www.frenciniz.com/urun/168/mbr9018-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-150-04-ekersan","168","Fren Diski","","72","4743.19"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","ROR dorse dingili MBR9018","https://www.frenciniz.com/urun/168/mbr9018-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-150-04-ekersan","168","Fren Diski","","72","4743.19"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","4079001001 Ford Cargo SAF Dorse Krone Dorse Kögel Dorse Fren Diski ESD 070 14","https://www.frenciniz.com/urun/191/4079001001-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-14-ekersan","191","Fren Diski","","72","3700.96"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","SAF dorse dingili Fren Diski","https://www.frenciniz.com/urun/191/4079001001-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-14-ekersan","191","Fren Diski","","72","3700.96"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","SAF dorse dingili 4079001001","https://www.frenciniz.com/urun/191/4079001001-ford-cargo-saf-dorse-krone-dorse-kogel-dorse-fren-diski-esd-070-14-ekersan","191","Fren Diski","","72","3700.96"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","68323825 Ford Cargo Krone Dorse Kögel Dorse Fren Diski ESD 100 01","https://www.frenciniz.com/urun/176/68323825-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-100-01-ekersan","176","Fren Diski","","66","5232.4"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","ROR dorse dingili Fren Diski","https://www.frenciniz.com/urun/176/68323825-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-100-01-ekersan","176","Fren Diski","","66","5232.4"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","ROR dorse dingili 68323825","https://www.frenciniz.com/urun/176/68323825-ford-cargo-krone-dorse-kogel-dorse-fren-diski-esd-100-01-ekersan","176","Fren Diski","","66","5232.4"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","(A) G4 Volvo FH12 FM FL BMC Fren Pabucu 5CM EYD 206 01","https://www.frenciniz.com/urun/860/a-g4-volvo-fh12-fm-fl-bmc-fren-pabucu-5cm-eyd-206-01-ekersan","860","Fren Pabucu","","65","924"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","Volvo FH Fren Pabucu","https://www.frenciniz.com/urun/860/a-g4-volvo-fh12-fm-fl-bmc-fren-pabucu-5cm-eyd-206-01-ekersan","860","Fren Pabucu","","65","924"
"Frenciniz Urun Arama - Exact","Fren Pabucu","Exact","Volvo FH (A) G4","https://www.frenciniz.com/urun/860/a-g4-volvo-fh12-fm-fl-bmc-fren-pabucu-5cm-eyd-206-01-ekersan","860","Fren Pabucu","","65","924"
"Frenciniz Urun Arama - Exact","Fren Diski","Exact","5010260218 Renault Premium Magnum Kerax Midlum D Serisi Fren Diski ESD 040 02","https://www.frenciniz.com/urun/209/5010260218-renault-premium-magnum-kerax-midlum-d-serisi-fren-diski-esd-040-02-ekersan","209","Fren Diski","","64","4211.44"
